140.54630534961387,0.0
140.8158949017875,0.0
141.11753588299177,0.0
140.16379913588202,0.0
140.4082932437468,0.0011039903720904945,9.005582210734843e-07
139.941136839993,0.07231816002517213,0.0
139.64649326632443,0.08104673054913226,0.0
139.40549715625855,0.0
139.8074245900365,0.0
140.7890738548521,0.0
140.96368037008068,0.0
140.01909920734695,6.579313400282096e-05,6.686662044308308e-09
140.8128524731625,0.0
140.08767148312268,0.0
140.4759786565667,0.0
139.12207279240755,0.0
139.58037358454672,0.0
140.82378198757038,0.0
139.7600843889675,0.08434435047962258,0.0
140.11088252740714,0.0
140.86453489527906,0.20391377699631735,0.0
139.872867107011,0.02602581600025827,0.0
140.45207143111713,0.0
139.12650083726288,0.13246098941899928,0.0
140.32918623374172,0.053247733677970525,0.0
139.87928805868813,0.0
139.93597215937066,0.03282672266709407,0.0
139.7656305400925,0.0073299591823931635,0.0
140.13916101046317,0.09446257383172704,0.0
140.8048145458759,0.0
140.6549972799787,0.11065827406098862,0.0
139.2937820002537,0.06626071526398948,0.0
140.63278984578912,0.03395470941580902,0.0
139.92044758710685,0.039011293778333934,0.0
140.14954981634799,0.0
139.36237805735496,0.02802929008623021,0.0
140.43808165149923,0.0
141.04323765962928,0.0
140.22669556864665,0.0
139.80179613558582,0.0
140.8360097436447,0.049861995325375996,0.0
140.53391150040184,0.05126092253935759,0.0
140.13283747068806,0.0
140.29670439870802,0.0
139.6591987313815,0.09738217064237255,0.0
140.48066150051253,0.0
139.39200682943584,0.0460324769761374,0.0
140.83841553742323,0.06724726100878159,0.0
139.52069128104299,0.07922630202071783,0.0
140.18979752527537,0.05714414007969827,0.0
139.3494921375226,0.0
140.48381579137774,0.11566578993256973,0.0
140.29820682904466,0.06981063644543115,0.0
140.2863199188292,0.0
139.83298270949354,0.0
141.37835169515424,0.0
139.44628354649237,0.0
140.95932689203764,0.06987438432498709,0.0
140.53231733113373,0.0
139.35710296175364,0.0961741568025599,0.0
139.90544919095223,0.009478703374141837,0.0
139.68091568232393,0.0
140.18330621791569,0.04097866629886709,0.0
140.331021013415,0.023814693149218073,0.0
140.14457277818548,0.0
140.44100852933235,0.013385831292040839,0.0
141.2710502149242,0.0
140.13110509998168,0.01110491779941973,0.0
139.1587645410519,0.0
139.86176681586858,0.07045421826881094,0.0
140.61741149690982,0.0
139.85670894191998,0.05454455233851615,0.0
140.12492978942672,0.0
139.85406374266122,0.014464797568073081,0.0
140.0825507464012,0.04414614377780865,0.0
139.2536927388066,0.0
140.1917289523811,0.11929982549889491,0.0
139.46191646389315,0.11689116810221964,0.0
139.8448479603056,0.0
140.4453934880318,0.012280111722430851,0.0
140.36757388595947,0.05192828002322387,0.0
140.1575928970519,0.0
140.25941789836418,0.17077162784104033,0.0
139.75815042054654,0.0
139.93119420575752,0.0
140.35875530258897,0.0
140.55496556090142,0.10611981824137705,0.0
140.42227044105974,0.0
139.80436520016323,0.06490925235625912,0.0
139.9753800878325,0.11653003025243322,0.0
140.46660295736453,0.07781840443564558,0.0
139.1093318838769,0.1742361637630896,0.0
139.8799410932643,0.004776975667259161,6.632986267052456e-06
140.52880986473238,0.07237243794080403,0.0
140.04383624469983,0.0
140.04633456450676,0.04435983545247183,0.0
140.4422541399391,0.02922010205419281,0.0
140.60225613556403,0.06755276960708556,0.0
140.5660047569955,0.0
139.70461239945743,0.0
140.4520479868725,0.08734391145689618,0.0
140.0681930513955,0.040548304087541114,0.0
140.04958595514435,0.0
139.9274809190024,0.11938907623299568,0.0
139.40299712564774,0.0014024731633150806,1.0513638169688119e-05,0.0
140.45593847165537,0.0
139.20312108376396,0.02206681535531778,0.0
140.3133194632281,0.0615772272524028,0.0
140.1189573436368,0.10006785120938946,0.0
140.54055925594983,0.0
139.14266455548662,0.07176724962875378,0.0
